profile_id,counter_id,name,direction,display_name,x_coord,y_coord,lat,lon,coordinates,file
Z101_auswärts,Z101,Altstetterstrasse (Algirstrasse),auswärts,Z101 - Altstetterstrasse (Algirstrasse) (auswärts),2678911.0,1248430.0,47.38197678406635,8.483627168089038,"[47.38197678406635,8.483627168089038]",data/prepared/profiles/Z101_auswärts.csv
Z101_einwärts,Z101,Altstetterstrasse (Algirstrasse),einwärts,Z101 - Altstetterstrasse (Algirstrasse) (einwärts),2678914.0,1248430.0,47.381976424759245,8.483666891775396,"[47.381976424759245,8.483666891775396]",data/prepared/profiles/Z101_einwärts.csv
Z102_auswärts,Z102,Badenerstrasse (Farbhof),auswärts,Z102 - Badenerstrasse (Farbhof) (auswärts),2678637.0,1249346.0,47.390247526900005,8.480160055951567,"[47.390247526900005,8.480160055951567]",data/prepared/profiles/Z102_auswärts.csv
Z102_einwärts,Z102,Badenerstrasse (Farbhof),einwärts,Z102 - Badenerstrasse (Farbhof) (einwärts),2678632.0,1249335.0,47.390149196097475,8.48009190606212,"[47.390149196097475,8.48009190606212]",data/prepared/profiles/Z102_einwärts.csv
Z103_auswärts,Z103,Hohlstrasse (Farbhof),auswärts,Z103 - Hohlstrasse (Farbhof) (auswärts),2678736.674,1249525.658,47.39185136055041,8.481511688460825,"[47.39185136055041,8.481511688460825]",data/prepared/profiles/Z103_auswärts.csv
Z103_einwärts,Z103,Hohlstrasse (Farbhof),einwärts,Z103 - Hohlstrasse (Farbhof) (einwärts),2678790.668,1249531.613,47.391898460536666,8.482227817001686,"[47.391898460536666,8.482227817001686]",data/prepared/profiles/Z103_einwärts.csv
Z104_Altstetten,Z104,Bändliweg (Bändlistrasse),Altstetten,Z104 - Bändliweg (Bändlistrasse) (Altstetten),2679019.898,1249981.167,47.39591402336358,8.485343085960778,"[47.39591402336358,8.485343085960778]",data/prepared/profiles/Z104_Altstetten.csv
Z104_Höngg_Europabrücke,Z104,Bändliweg (Bändlistrasse),Höngg/Europabrücke,Z104 - Bändliweg (Bändlistrasse) (Höngg/Europabrücke),2679022.818,1249979.16,47.39589562331733,8.485381405866594,"[47.39589562331733,8.485381405866594]",data/prepared/profiles/Z104_Höngg_Europabrücke.csv
Z105_Forchstrasse,Z105,Lenggstrasse (Lengghalde),Forchstrasse,Z105 - Lenggstrasse (Lengghalde) (Forchstrasse),2685785.92,1245472.68,47.3545213464431,8.574091455393893,"[47.3545213464431,8.574091455393893]",data/prepared/profiles/Z105_Forchstrasse.csv
Z105_Südstrasse,Z105,Lenggstrasse (Lengghalde),Südstrasse,Z105 - Lenggstrasse (Lengghalde) (Südstrasse),2685783.86,1245475.61,47.3545479651041,8.574064754077387,"[47.3545479651041,8.574064754077387]",data/prepared/profiles/Z105_Südstrasse.csv
Z106_Zoo,Z106,Zürichbergstrasse (Dreiwiesenstrasse),Zoo,Z106 - Zürichbergstrasse (Dreiwiesenstrasse) (Zoo),2685564.753,1248487.685,47.381665044175094,8.571740704913664,"[47.381665044175094,8.571740704913664]",data/prepared/profiles/Z106_Zoo.csv
Z106_einwärts,Z106,Zürichbergstrasse (Dreiwiesenstrasse),einwärts,Z106 - Zürichbergstrasse (Dreiwiesenstrasse) (einwärts),2685565.376,1248500.95,47.381784259356984,8.571751490503111,"[47.381784259356984,8.571751490503111]",data/prepared/profiles/Z106_einwärts.csv
Z107_Zoo,Z107,Dreiwiesenstrasse (Tobelhofstrasse),Zoo,Z107 - Dreiwiesenstrasse (Tobelhofstrasse) (Zoo),2685812.581,1248158.685,47.37867401668379,8.574959091224896,"[47.37867401668379,8.574959091224896]",data/prepared/profiles/Z107_Zoo.csv
Z107_auswärts,Z107,Dreiwiesenstrasse (Tobelhofstrasse),auswärts,Z107 - Dreiwiesenstrasse (Tobelhofstrasse) (auswärts),2685813.765,1248154.018,47.37863189074083,8.574973872717592,"[47.37863189074083,8.574973872717592]",data/prepared/profiles/Z107_auswärts.csv
Z108_auswärts,Z108,Tobelhofstrasse (Dreiwiesenstrasse),auswärts,Z108 - Tobelhofstrasse (Dreiwiesenstrasse) (auswärts),2685813.35,1248142.25,47.37852611162638,8.574966121552066,"[47.37852611162638,8.574966121552066]",data/prepared/profiles/Z108_auswärts.csv
Z109_Schimmelstrasse,Z109,Manessestrasse - Schimmelstrasse,Schimmelstrasse,Z109 - Manessestrasse - Schimmelstrasse (Schimmelstrasse),2682115.54,1247071.906,47.36937131988885,8.525809752474817,"[47.36937131988885,8.525809752474817]",data/prepared/profiles/Z109_Schimmelstrasse.csv
Z110_auswärts,Z110,Autobahn A1L - Ausfahrt Aubrugg,auswärts,Z110 - Autobahn A1L - Ausfahrt Aubrugg (auswärts),2685376.041,1251634.045,47.40998556548189,8.569842600546686,"[47.40998556548189,8.569842600546686]",data/prepared/profiles/Z110_auswärts.csv
Z111_auswärts,Z111,Hagenholzstrasse (Riedgrabenweg),auswärts,Z111 - Hagenholzstrasse (Riedgrabenweg) (auswärts),2684566.331,1252126.196,47.414516078811054,8.559208661407045,"[47.414516078811054,8.559208661407045]",data/prepared/profiles/Z111_auswärts.csv
